;text;toxicity_score;perspective_label;gpt_label;toxic
1191;JA viu e vai continuar vendo! eleições fraudadas, sem transparAncia e inauditaveis não serão aceitas!! Sem contar que o novededos ficha suja jamais poderia ter concorrido. Lugar de bandido mafioso A na jaula.;0.7462612;0;1;1
1192;"BOMBASTICO: reportagem com cAmera camuflada DESBARATA quadrilha de FRAUDES EM eleições. Detalhe: o jornalista exibe em determinado momento "" microfone da GLOBO"" ai Agora se entende a insistAncia de Booner e mAdia podre, pra Bolsonaro aceitar ""RESULTADO""";0.6482289;0;1;0
1193;BOMBA! URGENTE!!! ARGENTINO FALA AO SENADO SOBRE FRALDE NAS ELEIAOES 202...  via;0.44665268;0;1;0
1194;Injusto  parcialidade isso A  vergonhoso   eleições  sujasss;0.84230024;1;0;0
1195;E por isso que o Luladrão ganhou as eleições. Na vez de trabalhar fica passeando no oriente mAdio;0.34042257;0;1;1
1196;TA na frente do quartel porque quer, o brasileiro já seguiu sua vida após o resultado das eleições, os vagabundos terroristas e desocupados acham que vao conseguir mudar o resultado das eleições democráticas  pelo menos estAo nos servindo vArios memes;0.74275273;0;1;1
1197;Os bolsominion descobriram fraude nas eleições e agora tA rolando uma pelada eleitores do bozo x eleitores do lula pra definir o presidente;0.77966994;0;1;1
1198;Exatamente! Se já esta rolando atA papo de guarda nacional e o escambau a quatro, otimistas demais esses que pensam que teremos eleições depois do Mula entrar. InacreditAvel o que estamos vivendo.;0.3381195;0;1;1
1199;kkkkkkkkk, não tem vergonha nessa cara não? Impedir facistas de espalharem mentiras sobre as eleições não A censura, Impedir facistas de pedirem golpe militar não A censura! Para de querer apareAer igual ao Girão e vai trabalhar.;0.800372;1;0;0
1200;Resumo: Roubamos as eleições e vocês terAo que nos aceitar sem nos xingar, reclame e contestar, e se não fizerem o que estar nesta cartilha, você sofrerA um pena de 2 a 4 anos de prisão... então, aceitem calados que A o melhor pra você. Meu Deus, onde estamos vivendo????;0.6152542;0;1;0
1201;Algo vai acontecer, Lula não pode assumir por fraude, sabemos que o demAnio X, recebeu 60 milhAes para fraudarem as eleições, um Hacker que fez o serviAo leu a conversa, para prejudicar o presidente e seus aliados, pAe vergonha nisto, atA quando isto vai?  Fogo no mulanbo do cAo.;0.800372;1;0;1
1202;eles podem divulgar fake news tranquilamente?  não bastaram as mentiras antes das eleições?  Vergonha!!!;0.800372;1;0;0
1203;Verdade gente.. infelizmente aqui em Alagoas, eles ainda compram muitaaaa gente mesmo e sempre ganharam as eleições. Um absurdo! Mas infelizmente A real! Bandidos que já deveriam esta na cadeia a tempos!;0.71440154;0;1;0
1204;General, o povo clama porque sabe e tem provas de que as eleições foram r0ubadas. não temos mais o direito de falar e pensar, pois o inquisitor vem nos prender e calar. Que as forças armadas, tAo ridicularizadas por essa corja que fr4udou para tomar o poder, cumpra o seu papel.;0.74943143;0;1;0
1205;Golpista A quem tira bandido da cadeia para concorrer em eleições.;0.67148936;0;1;0
1206;Em audiAncia pública do senado brasileiro, Fernando Cerimedo expAe fortes indAcios de fr nas urnas! Jogou a merda no ventilador. não tem como validar eleições tAo sujas! Pelo amor de Deus FFAA salvem a naão  brasileira!;0.8674699;1;0;0
1207;Ganhar com eleições limpas e transparentes A o correto, agora ganhar roubando e pagando ao XANDAO DO PCC 64 milhAes pra fraudar, aA sim A golpe.;0.54238683;0;1;1
1208;Vamos deseleger o lula pelas fraudes e pelo seu curriculum de ladrão . O povo esta com tudo nas mAo para isso. Presidente Jair Bolsonaro ganhou as eleições.;0.7480543;0;1;1
1209;"Essa nada mais A do que uma ""militante de direita"". ""Modus operandi"" de todos os LACRADORES das redes sociais para ficarem famosinhos e se candidatarem nas próximas eleições para serem os mais votados do país.   Iste tipo de pessoa existe dos dois lados: ""esquerda e direita""";0.6498088;0;1;0
1210;tu A tAo animal que não percebeu que PT apoia maduro na venezuela e ortega da nicaragua, 2 ditadores que fraudaram eleições e o PT aplaudiu, reconheceu, mas antes disso, fez atA campanha;0.800372;1;0;1
1211;O PT e a corja do STF vem dando golpe faz tempo...não vem querer jogar a bola pra nAs não flor, o POVO sA quer o que nos A por direito. eleições limpas.;0.69860303;0;1;0
1212;"Escutando todos os convidados atA agora no TV Senado, chego a seguinte conclusão; Prendam os TORGAs e Cancelam as eleições! não tem outro jeito. Baseando nos fatos apresentados, houve FRAUDE!!!!";0.54238683;0;1;0
1213;Somos milhAes de OTARIOS, principalmente nos dias das eleições!!!;0.8223625;1;0;0
1214;Acabei de ver a opiniAo de um jornalista dizendo ser contra pena de morte porque sA pobre iria morrer, então não acredita no sistema. Mas o mesmo profissional acredita que as eleições foram limpas e que o sistema funciona. Vai entender a cabeAa desses hipAcritas.;0.6653702;0;1;1
1215;"Como A legal ver os oportunistas mudando de lado... A partir de 2014, quando o playboy de estimaão  perdeu as eleições qualquer coisa que acontecia era ""Digita 13 e confirma"". Fez campanha pro genocida em 2018 e em 2022, e agora pula do barco. TApico de oportunista.";0.61399436;0;1;1
1216;eleições ANULADAS, A ISSO QUE O POVO QUER!!     !! ALEXANDRE DE MORAES TEM QUE CAIR, COMETEU CRIMES INCONSTITUCIONAIS!! CHEGA DE LERO- LERO!;0.60715145;0;1;0
1217;A FRAUDE comeAou com a LIBERAAAO do ex-presidiArio para concorrer As eleições! E depois com o TSE , de forma parcial e CENSURADOR, participando ATIVAMENTE da campanha do DEScondenado! ForaLula! Essas eleições JAMAIS serão legAtimas!;0.6803268;0;1;1
1218;SA quem pode mudar a constituião  A o congresso (deputados e senadores).  Ala Bolsonarista A golpista, adora propagar mentira!;0.71887034;0;1;1
1219;ATENÃO ATENÃO ATENÃO   COMPAILHEM   Tem inocente achando que o povo vai recuar porque o Bolsonaro vai aceitar o resultado das eleições. aai RAPAZIADA: não A MAIS sobre o Bolsonaro.;0.28004074;0;1;0
1220;A pessoa do L A tAo desonesta q roubou as eleições aaiaaiaaiaai;0.800372;1;0;1
1221;Preciso me alienar com coisa gay, não aguento mais o clima de eleições;0.800372;1;0;1
1222;Presidente da UcrAnia parabeniza Lula pelas eleições. Esse cara tem noão  que o LOOLA fez DEBOCHE com a situaão  da UcrAnia ?;0.67148936;0;1;0
1223;"Se fosse estaria fazendo o q agora?  Essa fala mansa p os fiAis abrirem mais a carteira dizendo: oh como ele bonzinho e perdoador, toma aki meu aux.brasil.  Malandro q sA o gato. Ator de 5a. Sabe fazer a cabeAa dos incautos. Esperar as próximas eleições.""CANALHAS TBM ENVELHECEM'";0.74107766;0;1;1
1224;PARA PARA DE PASSAR VERGONHA VCS BUZINAREM não VAO MUDAR O RESULTADO  DAS eleições;0.7488079;0;1;0
1225;Se vc mata, rouba ou estupraa A suspeito. Agora se vc questiona a lisura das eleições e urnas, A criminoso. O Brasil não A pra amadores.;0.78985506;0;1;0
1226;A diferenAa entre eleições, a esquerda sempre de um jeito de fraudar, usar a corrupão  a seu favor, quanto a direita A honesta e faz tudo na legalidade, eu não sei o que esse povo da esquerda tem na cabeAa em colocar devolta essa quadrilha no poder, devem ser favorecidos também!;0.67148936;0;1;1
1227;TA errado que um descondenado concorreu a eleições de um país q se diz democrata.;0.4028394;0;1;0
1228;"A MAdia Internacional, diz que as eleições no Brasil foram realizadas SEM nenhum problema, mas; que os PERDEDORES ainda não aceitaram os Resultados....FATO!!!!";0.6152542;0;1;0
1229;minha opiniAo (dia 02): sA quem A CORNO/LEVOU UM PA NA BUNDA E não SUPEROU pra ficar postando coisa questionando legitimidade das eleições dps de td oq rolou essa semané;0.88576716;1;0;1
1230;Bolsonaro destruiu o país ncom o orçamento SECRETO ou BOLSOLAO. Gastou tudo nas eleições.;0.47102526;0;1;0
1231;Como que tanto deputado vagabundo bandido se elege?   Um dos fatores A: SEU VOTO VAI PRO PAIDO. não PARA O CANDIDATO.  PeAo seu  pra isso aqui alcanAar mais gente.  A o seguinte, nossas eleições funcionam por partidos vencerem cadeiras.;0.7362432;0;1;1
1232;Porque todo o ditador exige que todos devem concordar somente com sua visão?  Um mero vagabundo advogado de porta de cadeia   aAqueles que estAo praticando atos antidemocráticos serão tratados como criminososa, diz Moraes;0.7124183;0;1;0
1233;EspertAssimo! já pensaram se ele tivesse caAdo na sugestAo de dilatar o horArio ou adiar o tArmino das eleições por causa da sacanagem da PRF?  A confusão seria enorme e certamente haveria contestaão  da lisura do pleito.;0.800372;1;0;0
1234;O Povo A Soberano não aceitamos ladrão na PresidAncia do nosso Brasil As eleições foram fraudadas. Autores foram TSE E STF. Fora Comunistas. Nossa Bandeira jamais será vermelha;0.71118766;0;1;1
1235;Spoiler: não. Ainda não entenderam. Parte por não poderem ter a explicaão  e outra porque tA apoiando intervenão federal*.  *tAo pirados de ababublA por estagnarem na 3a fase de luto das derrotas das eleições.;0.32715553;0;1;0
1236;Se absteria para dar vaga a bozo? Se bolsonaro e Lula fossem estadistas, ambos se absteriam e as eleições eram sem ambos, pois ambos representam extremos na mesma ferradura.;0.54238683;0;1;0
1237;Tudo Fake News para manter o povo entusiasmado nas ruas, fazendo selfie com o mAximo de manifestantes e nas próximas eleições saArem como candidatos. Quando alguAm tenta abrir os olhos do gado A taxado de infiltrado e escorraAado do grupo.;0.52945775;0;1;1
1238;Fraude nas eleições. ai Alexandre preso. ai Prazo de 72h. ai Artigo 142. ai Fake News do R7. ai SAsia do Bozo na Altima declaraAAo. ai Entre outras.   próximas... Lula A reencarnaão  de Marx. STF são os cavaleiros do Apocalipse. Kit gay 2: O retorno. 2023 Brasil vira comunista.;0.7220303;0;1;1
1239;"Os ptistas forAam uma divisão binAria atA depois das eleições Disserám antes: ""ah não tem como não apoiarem a gente pq do outro lado A facista"" agora vem com essa Vida política não A dividida em duas partes não, ainda bem q tem todo um espectro político. Isso q não me desce no PT";0.54238683;0;1;0
1240;e eu pensei que depois das eleições as camisas do Brasil passariam por 20 dias de descanso de imagem para voltar na copa? Agora virou sAmbolo de golpista e facista.;0.71887034;0;1;0
1241;Dele e da corja que fraudaram as eleições;0.800372;1;0;0
1242;Foda vai ser no ENEM daqui a uns 10 anos:  Qual instituião  agiu para impedir atos anti democrAticos após as eleições de 2022?  a) STF b) TSE c) Torcida Organizada d) PRF e) PQP  ninguém acertarA.;0.861012;1;0;1
1243;A pauta esta definida sim!  FRAUDE NAS eleições!  Alexandre de Moraes, etc,  e  roubaram as eleições.  INTERVENÃO FEDERAL JA.  são essas as pautas.;0.67148936;0;1;1
1244;Temos serial killer,psicopatas,etc..tudo descoberto depois das eleições.;0.71887034;0;1;0
1245;A bolsonarista que não aceita que perderam as eleições, A fA que não aceita fim de relacionamento falido, pqp ... Intervenão psiquiatra jA;0.7935172;0;1;1
1246;Querida, NE Salvou o Brasil (?).  Pergunta honesta, o que A fascismo?   O estranho A que vocês acham que estavam lutando pela democracia, dentro de eleições democráticas, contra um cara fascista (!?). E ainda usaram mAtodos não democrAticos, tentando calar quem pensa diferente.;0.6367402;0;1;0
1247;Antes das eleições a cada 5,10,15 minutos havia uma postagem aqui do ladrão,agora a gente não vA mais. esta escondido aonde esse rato?;0.8167353;1;0;1
1248;Americano não conseguem nem decidir os próprios pronomes e querem se meter nas eleições no Brasil. A phoda;0.71148974;0;1;1
1249;"- ""seu ladrão, vc fraudou as eleições!!""  - ""Sim, exatamente, vai fazer o que?""";0.800372;1;0;1
1250;Aumentem o horArio das eleições, liberem o povo que esta barrado e DEIXEM O NORDESTE VOTAR!;0.2279718;0;0;0
1251;eleições tAm que cA limpa sujo sA se partido, parabAns prf;0.78985506;0;0;0
1252;não adianta tentar impedir meu povo de votar. Estamos prontos para  decidir as eleições!!;0.1641533;0;0;0
1253;Duas horas pro fim das eleições e a sensaão  que eu tenho A de que ao vai piorar;0.4028394;0;0;0
1254;"polícia FEDERAL APREENDEU NO PARA MILHARES DE ""BRINDES"" QUE SERIAM ENTREGUES A CADA PESSOA QUE VOTASSE NO CANDIDATO LULA NO SEGUNDO TURNO DAS eleições DO próximO DIA 30/10/22 SEGUNDO AS INVESTIGAAAES DA PF ""OS BRINDES"" FORAM DOADOS PELO ATUAL GOVERNADOR DO PARA HALDER BARBALHO.";0.14661935;0;0;0
1255;acho uA, a gente não tem q fazer drama sendo q vamos ganhar as eleições;0.099415205;0;0;0
1256;CONFIRA RESULTADO eleições OUTROS paísES a A única seão  eleitoral registrada na Coreia do Sul, em Seul, mostrou a vitAria de Lula (PT) com 126 votos contra Jair Bolsonaro (PL), que teve 70 LULA já A PRESIDENTE EM SEUL.;0.08244847;0;0;0
1257;Wake me up when as eleições acabarem;0.28004074;0;0;0
1258;Transporte fretado de eleitores A CRIME ELEITORAL, todos que participam das eleições são treinados a fiscalizar situaAAes nesse sentido;0.22434771;0;0;0
1259;"exército faz operaão  na ponte Rio-NiterAi; trajeto leva o dobro do tempo";0.040821616;0;0;0
1260;, nos atualiza sobre o fechamento das eleições no exterior, ajuda aA amigoa.;0.012811388;0;0;0
1261;'Deixem o Nordeste votar': operaAAes da PRF são assunto nas redes sociais;0.12133925;0;0;0
1262;Se o Hitler fizesse parte das eleições, você confiaria nas pessoas que votam nele?;0.35962805;0;0;0
1263;Acabei de ler que sA voto no  pra não ser demitido.  Com isso preciso informar: EU VOTEI 13 EM TODAS AS eleições PARA PRESIDENTE.;0.099415205;0;0;0
1264;Seria um precedente temeroso a prorrogaão  das eleições, mas não nego que vivemos uma situaão  excepcional.  A medida A necessAria mas não deixa de ser preocupante o fato de uma medida dessas ser necessAria.  Ineditismos eleitorais nunca são positivos p/ a democracia.;0.17052269;0;0;0
1265;Se essas blitz não influenciarem no resultado das eleições e o Lula ganhar, TSE tem que mandar todo mundo pra jaula. Do comandante da PRF ao guarda da esquina que barrou militante com bandeira.;0.4028394;0;0;0
1266;o bolsonaro tava tranquilo demais A obvio que ele ia dar um golpe no dia das eleições;0.54238683;0;0;0
1267;Meu Deus A tanto absurdo que esta acontecendo nessas eleições, o que o Brasil se tornou;0.54238683;0;0;0
1268;"""Eu apoio Lula nesta crucial eleião  brasileira. Esperando por um futuro de amor e aceitaão  para as belas pessoas do Brasil"" - Daniel  Reynolds ( vocêlista do Imagine Dragons, declara apoio a Lula nas eleições de hoje via redes sociais.";0.16477858;0;0;0
1269;A PRF sempre fez isso em todas as eleições, mas agora estranhamente estAo reclamando da operaAAo;0.18491705;0;0;0
1270;Campanha de Lula pede ao TSE prisão de envolvidos em operaAAes da PRF;0.16988592;0;0;0
1271;prf fazendo mais de 500  operaAAes contra Anibus de eleitores. o golpe acontecendo ao vivo;0.2862887;0;0;0
1272;JapAo vai decidir as eleições. Avante patriotas!;0.16477858;0;0;0
1273;Pra que? Algo alAm das eleições?;0.090902545;0;0;0
1274;As operaAAes da PRF continuam. não vAo tomar uma providAncia contra o Diretor Geral da PRF? esta acontecendo um crime muito grave nas eleições. O resultado esta comprometido. O povo brasileiro não vai aceitar essa vergonha passivamente!;0.54238683;0;0;0
1275;AO VIVO: TSE emite notificaAAo, via aplicativo, cobrando denúncias contra operaAAes que impeAam votaão   (via;0.055042017;0;0;0
1276;Tem mais policiais mobilizados para atrapalhar as eleições no nordeste doq quando acontece um assalto...;0.2826324;0;0;0
1277;não pode mudar as regras das eleições. Se fizer A inconstitucional;0.16477858;0;0;0
1278;Dar golpe A garantir a transparAncia das eleições? EstAo fazendo o trabalho deles p seguranAa de todos nAs q votamos p que não haja compra de votos!;0.54238683;0;0;0
1279;O Choquei tA fazendo mais cobertura das eleições que o Globo News, simplesmente Choquei o maior do mundo;0.16477858;0;0;0
1280;a choquei sendo o principal centro de informaAAes sobre as eleições;0.055042017;0;0;0
1281;"votaão  termina 17:00h""  Eu chegando na urna as 16:99 para decidir as eleições:";0.19592462;0;0;0
1282;"Em quantas eleições a PRF fez esse tipo de operaAAo? Respondo; NUNCA";0.12164955;0;0;0
